ym,country,theme_code,n_docs
2022-09,HO,DRONES,24
2022-09,HO,FUELPRICES,24
2022-09,HO,NEW,19
2022-09,HO,TREASON,18
2022-09,HO,IMPEACHMENT,17
2022-09,HO,PROPERTY,16
2022-09,HO,VANDALIZE,15
2022-09,HO,MED,14
2022-09,HO,AVIATION,14
2022-09,HO,WMD,13
2022-09,HO,INSURGENCY,13
2022-09,HO,RETIREMENTS,13
2022-09,HO,UNSAFE,13
2022-09,HO,SUICIDE,13
2022-09,HO,PIRACY,13
2022-09,HO,TECH,12
2022-09,HO,PRIVATIZATION,12
2022-09,HO,PEACEKEEPING,12
2022-09,HO,REL,12
2022-09,HO,SLUMS,10
2022-09,HO,MIL,10
2022-09,HO,HATE,8
2022-09,HO,DEFECTION,5
2022-09,HO,GENTRIFICATION,5
2022-09,HO,CRM,5
2022-09,HO,BLACK,5
2022-09,HO,LEG,5
2022-09,HO,CURFEW,5
2022-09,HO,SICKENED,5
2022-09,HO,CLAIM,4
2022-09,HO,JIHAD,4
2022-09,HO,SEPARATISTS,4
2022-09,HO,CHARASMATIC,3
2022-09,HO,INCOME,3
2022-09,HO,FIREARM,2
2022-09,HO,LOCUSTS,2
2022-09,HO,RAIL,2
2022-09,HO,INTERNET,1
2022-09,HO,UNGOVERNED,1
2022-09,HO,POL,1
2022-10,HO,TAX,8977
2022-10,HO,WB,7521
2022-10,HO,CRISISLEX,7136
2022-10,HO,EPU,6990
2022-10,HO,UNGP,5756
2022-10,HO,USPEC,5428
2022-10,HO,GENERAL,5057
2022-10,HO,SOC,4176
2022-10,HO,LEADER,4173
2022-10,HO,AFFECT,3382
2022-10,HO,MANMADE,3147
2022-10,HO,MEDIA,2793
2022-10,HO,KILL,2708
2022-10,HO,NATURAL,2498
2022-10,HO,EDUCATION,2387
2022-10,HO,BORDER,2084
2022-10,HO,ECON,1952
2022-10,HO,MEDICAL,1851
2022-10,HO,LEGISLATION,1661
2022-10,HO,SECURITY,1523
2022-10,HO,ARMEDCONFLICT,1505
2022-10,HO,TRIAL,1425
2022-10,HO,IMMIGRATION,1404
2022-10,HO,ARREST,1289
2022-10,HO,MARITIME,1222
2022-10,HO,MILITARY,1208
2022-10,HO,HEALTH,1157
2022-10,HO,REFUGEES,1142
2022-10,HO,ENV,1116
2022-10,HO,ELECTION,1071
2022-10,HO,EVACUATION,1033
2022-10,HO,SELF,945
2022-10,HO,UNREST,889
2022-10,HO,SLFID,846
2022-10,HO,AGRICULTURE,664
2022-10,HO,WOUND,663
2022-10,HO,POLITICAL,639
2022-10,HO,DEMOCRACY,624
2022-10,HO,ORGANIZED,615
2022-10,HO,ALLIANCE,609
2022-10,HO,CRIME,602
2022-10,HO,DISCRIMINATION,582
2022-10,HO,CORRUPTION,580
2022-10,HO,PROTEST,579
2022-10,HO,MOVEMENT,574
2022-10,HO,PUBLIC,571
2022-10,HO,POVERTY,528
2022-10,HO,STATE,509
2022-10,HO,SCIENCE,505
2022-10,HO,TERROR,446
2022-10,HO,IDEOLOGY,439
2022-10,HO,HUMAN,415
2022-10,HO,DELAY,412
2022-10,HO,DRUG,412
2022-10,HO,SMUGGLING,366
2022-10,HO,NEGOTIATIONS,355
2022-10,HO,CONSTITUTIONAL,349
2022-10,HO,BAN,339
2022-10,HO,EXTREMISM,330
2022-10,HO,TOURISM,315
2022-10,HO,TRANSPARENCY,314
2022-10,HO,ETH,313
2022-10,HO,WATER,310
2022-10,HO,APPOINTMENT,310
2022-10,HO,RURAL,306
2022-10,HO,GOV,304
2022-10,HO,URBAN,303
2022-10,HO,UNEMPLOYMENT,258
2022-10,HO,POWER,246
2022-10,HO,LGBT,239
2022-10,HO,GEN,233
2022-10,HO,KIDNAP,231
2022-10,HO,REBELLION,231
2022-10,HO,SEIGE,229
2022-10,HO,SURVEILLANCE,217
2022-10,HO,DISASTER,210
2022-10,HO,RAPE,206
2022-10,HO,SHORTAGE,204
2022-10,HO,SOVEREIGNTY,203
2022-10,HO,RELIGION,198
2022-10,HO,SEIZE,191
2022-10,HO,PERSECUTION,188
2022-10,HO,AID,181
2022-10,HO,SANCTIONS,181
2022-10,HO,FOOD,180
2022-10,HO,RATIFY,179
2022-10,HO,LITERACY,155
2022-10,HO,RECRUITMENT,153
2022-10,HO,EMERG,150
2022-10,HO,CHECKPOINT,146
2022-10,HO,CLOSURE,142
2022-10,HO,DISPLACED,135
2022-10,HO,HARASSMENT,131
2022-10,HO,GENDER,130
2022-10,HO,SANITATION,124
2022-10,HO,JUSTICE,124
2022-10,HO,VETO,120
2022-10,HO,INEQUALITY,120
2022-10,HO,TAKE,118
2022-10,HO,CONFISCATION,118
2022-10,HO,FREESPEECH,117
2022-10,HO,TORTURE,114
2022-10,HO,EXILE,98
2022-10,HO,TRAFFIC,96
2022-10,HO,RESIGNATION,89
2022-10,HO,DISABILITY,85
2022-10,HO,INFO,82
2022-10,HO,BLOCKADE,82
2022-10,HO,SCANDAL,74
2022-10,HO,RETIREMENT,70
2022-10,HO,STRIKE,68
2022-10,HO,CURFEW,65
2022-10,HO,ACT,64
2022-10,HO,UNSAFE,58
2022-10,HO,PROPAGANDA,56
2022-10,HO,DEATH,55
2022-10,HO,DRONES,52
2022-10,HO,CYBER,49
2022-10,HO,GRIEVANCES,47
2022-10,HO,EXHUMATION,47
2022-10,HO,ROAD,47
2022-10,HO,LEGALIZE,46
2022-10,HO,RELATIONS,45
2022-10,HO,INFRASTRUCTURE,42
2022-10,HO,FUELPRICES,42
2022-10,HO,RETALIATE,40
2022-10,HO,ASSASSINATION,40
2022-10,HO,RELEASE,39
2022-10,HO,SLUMS,38
2022-10,HO,BULLYING,29
2022-10,HO,CEASEFIRE,29
2022-10,HO,PIRACY,26
2022-10,HO,PROPERTY,24
2022-10,HO,MIL,22
2022-10,HO,TECH,21
2022-10,HO,WMD,20
2022-10,HO,REBELS,19
2022-10,HO,VIOLENT,19
2022-10,HO,PRIVATIZATION,19
2022-10,HO,NEW,18
2022-10,HO,MED,17
2022-10,HO,BLACK,16
2022-10,HO,TREASON,16
2022-10,HO,AUSTERITY,15
2022-10,HO,IMPEACHMENT,13
2022-10,HO,POPULATION,13
2022-10,HO,HATE,13
2022-10,HO,VANDALIZE,12
2022-10,HO,SEPARATISTS,10
2022-10,HO,SUICIDE,8
2022-10,HO,INSURGENCY,7
2022-10,HO,LEG,7
2022-10,HO,DEFECTION,7
2022-10,HO,WHISTLEBLOWER,7
2022-10,HO,INCOME,7
2022-10,HO,FIREARM,6
2022-10,HO,RETIREMENTS,6
2022-10,HO,CLAIM,6
2022-10,HO,REL,5
2022-10,HO,PEACEKEEPING,5
2022-10,HO,GENTRIFICATION,4
2022-10,HO,CRM,4
2022-10,HO,SICKENED,4
2022-10,HO,JIHAD,3
2022-10,HO,LANDMINE,3
2022-10,HO,AVIATION,2
2022-10,HO,LOCUSTS,2
2022-10,HO,RAIL,2
2022-10,HO,INTERNET,1
2022-10,HO,PIPELINE,1
2022-10,HO,CHARASMATIC,1
2022-11,HO,TAX,6276
2022-11,HO,WB,5298
2022-11,HO,EPU,4840
2022-11,HO,CRISISLEX,4676
2022-11,HO,UNGP,3839
2022-11,HO,USPEC,3641
2022-11,HO,GENERAL,3496
2022-11,HO,SOC,3205
2022-11,HO,LEADER,2809
2022-11,HO,AFFECT,1724
2022-11,HO,EDUCATION,1644
2022-11,HO,MANMADE,1448
2022-11,HO,ECON,1414
2022-11,HO,MEDICAL,1345
2022-11,HO,MEDIA,1326
2022-11,HO,LEGISLATION,1231
2022-11,HO,KILL,1231
2022-11,HO,NATURAL,1215
2022-11,HO,BORDER,1201
2022-11,HO,TRIAL,1180
2022-11,HO,ARMEDCONFLICT,1060
2022-11,HO,IMMIGRATION,1026
2022-11,HO,SECURITY,1019
2022-11,HO,ARREST,857
2022-11,HO,ELECTION,808
2022-11,HO,SLFID,773
2022-11,HO,HEALTH,758
2022-11,HO,ENV,735
2022-11,HO,SELF,666
2022-11,HO,MOVEMENT,659
2022-11,HO,REFUGEES,652
2022-11,HO,PROTEST,651
2022-11,HO,DISCRIMINATION,598
2022-11,HO,CORRUPTION,596
2022-11,HO,BAN,536
2022-11,HO,UNREST,533
2022-11,HO,DELAY,503
2022-11,HO,ALLIANCE,486
2022-11,HO,DEMOCRACY,482
2022-11,HO,SCIENCE,481
2022-11,HO,MILITARY,459
2022-11,HO,ORGANIZED,430
2022-11,HO,POVERTY,415
2022-11,HO,APPOINTMENT,405
2022-11,HO,MARITIME,405
2022-11,HO,TERROR,399
2022-11,HO,CRIME,394
2022-11,HO,AGRICULTURE,360
2022-11,HO,EXTREMISM,341
2022-11,HO,DRUG,332
2022-11,HO,CONSTITUTIONAL,316
2022-11,HO,IDEOLOGY,314
2022-11,HO,PUBLIC,313
2022-11,HO,PERSECUTION,313
2022-11,HO,TOURISM,280
2022-11,HO,NEGOTIATIONS,272
2022-11,HO,SMUGGLING,246
2022-11,HO,POLITICAL,245
2022-11,HO,TRANSPARENCY,215
2022-11,HO,RELIGION,215
2022-11,HO,GOV,204
2022-11,HO,URBAN,200
2022-11,HO,STATE,195
2022-11,HO,RESIGNATION,191
2022-11,HO,HUMAN,188
2022-11,HO,WOUND,184
2022-11,HO,KIDNAP,170
2022-11,HO,RURAL,169
2022-11,HO,WATER,167
2022-11,HO,REBELLION,151
2022-11,HO,ETH,149
2022-11,HO,RAPE,145
2022-11,HO,SOVEREIGNTY,144
2022-11,HO,DISPLACED,140
2022-11,HO,FOOD,140
2022-11,HO,INEQUALITY,138
2022-11,HO,GENDER,132
2022-11,HO,SEIGE,131
2022-11,HO,RATIFY,128
2022-11,HO,SURVEILLANCE,119
2022-11,HO,GEN,116
2022-11,HO,SEIZE,112
2022-11,HO,TRAFFIC,107
2022-11,HO,FREESPEECH,107
2022-11,HO,UNEMPLOYMENT,106
2022-11,HO,SHORTAGE,100
2022-11,HO,JUSTICE,99
2022-11,HO,RECRUITMENT,91
2022-11,HO,EVACUATION,91
2022-11,HO,AID,88
2022-11,HO,RETIREMENT,86
2022-11,HO,BLOCKADE,86
2022-11,HO,SANITATION,84
2022-11,HO,ACT,82
2022-11,HO,DISABILITY,81
2022-11,HO,TAKE,80
2022-11,HO,PROPAGANDA,79
2022-11,HO,CLOSURE,79
2022-11,HO,FUELPRICES,79
2022-11,HO,LGBT,78
2022-11,HO,HARASSMENT,76
2022-11,HO,SANCTIONS,72
2022-11,HO,REBELS,65
2022-11,HO,TECH,62
2022-11,HO,STRIKE,62
2022-11,HO,VIOLENT,61
2022-11,HO,EMERG,57
2022-11,HO,CURFEW,55
2022-11,HO,DISASTER,52
2022-11,HO,EXILE,51
2022-11,HO,HATE,48
2022-11,HO,VETO,46
2022-11,HO,RETALIATE,45
2022-11,HO,LEGALIZE,44
2022-11,HO,CHECKPOINT,44
2022-11,HO,TORTURE,42
2022-11,HO,POWER,41
2022-11,HO,SCANDAL,40
2022-11,HO,CONFISCATION,40
2022-11,HO,DEATH,37
2022-11,HO,NEW,37
2022-11,HO,CYBER,36
2022-11,HO,IMPEACHMENT,35
2022-11,HO,SLUMS,34
2022-11,HO,BULLYING,32
2022-11,HO,GRIEVANCES,31
2022-11,HO,WMD,31
2022-11,HO,TREASON,30
2022-11,HO,INFO,27
2022-11,HO,RELATIONS,26
2022-11,HO,ASSASSINATION,24
2022-11,HO,INFRASTRUCTURE,23
2022-11,HO,DRONES,21
2022-11,HO,UNSAFE,17
2022-11,HO,PROPERTY,17
2022-11,HO,RELEASE,17
2022-11,HO,REL,16
2022-11,HO,VANDALIZE,16
2022-11,HO,CEASEFIRE,15
2022-11,HO,MIL,14
2022-11,HO,POPULATION,14
2022-11,HO,LITERACY,14
2022-11,HO,RETIREMENTS,13
2022-11,HO,PRIVATIZATION,12
2022-11,HO,ROAD,12
2022-11,HO,EXHUMATION,12
2022-11,HO,PIRACY,10
2022-11,HO,WHISTLEBLOWER,9
2022-11,HO,AUSTERITY,7
2022-11,HO,DEFECTION,7
2022-11,HO,MED,7
2022-11,HO,INSURGENCY,7
2022-11,HO,FIREARM,7
2022-11,HO,CHARASMATIC,6
2022-11,HO,LANDMINE,6
2022-11,HO,SUICIDE,6
2022-11,HO,JIHAD,5
2022-11,HO,LEG,4
2022-11,HO,CLAIM,4
2022-11,HO,PEACEKEEPING,4
2022-11,HO,BLACK,4
2022-11,HO,AVIATION,3
2022-11,HO,RAIL,3
2022-11,HO,SEPARATISTS,2
2022-11,HO,INTERNET,1
2022-11,HO,INCOME,1
2022-11,HO,CRM,1
2022-11,HO,LOCUSTS,1
2022-11,HO,SICKENED,1
2022-12,HO,TAX,7367
2022-12,HO,WB,6442
2022-12,HO,EPU,5978
2022-12,HO,CRISISLEX,5841
2022-12,HO,UNGP,5285
2022-12,HO,GENERAL,4997
2022-12,HO,USPEC,4815
2022-12,HO,SOC,4457
2022-12,HO,LEADER,3824
2022-12,HO,AFFECT,3274
2022-12,HO,BORDER,2822
2022-12,HO,MEDICAL,2793
2022-12,HO,TRIAL,2691
2022-12,HO,LEGISLATION,2644
2022-12,HO,REFUGEES,2463
2022-12,HO,IMMIGRATION,2353
2022-12,HO,SECURITY,1999
2022-12,HO,MANMADE,1946
2022-12,HO,MEDIA,1812
2022-12,HO,DISCRIMINATION,1788
2022-12,HO,HEALTH,1740
2022-12,HO,EDUCATION,1676
2022-12,HO,KILL,1581
2022-12,HO,PERSECUTION,1571
2022-12,HO,ARREST,1436
2022-12,HO,ARMEDCONFLICT,1412
2022-12,HO,ECON,1411
2022-12,HO,DEMOCRACY,1231
2022-12,HO,ORGANIZED,1180
2022-12,HO,PUBLIC,1125
2022-12,HO,NATURAL,1035
2022-12,HO,GOV,978
2022-12,HO,POLITICAL,969
2022-12,HO,SELF,923
2022-12,HO,SLFID,876
2022-12,HO,SURVEILLANCE,827
2022-12,HO,PROTEST,811
2022-12,HO,STATE,809
2022-12,HO,BAN,746
2022-12,HO,CORRUPTION,720
2022-12,HO,CRIME,711
2022-12,HO,MOVEMENT,700
2022-12,HO,MARITIME,678
2022-12,HO,ENV,654
2022-12,HO,DELAY,647
2022-12,HO,GEN,620
2022-12,HO,ELECTION,590
2022-12,HO,UNREST,580
2022-12,HO,ALLIANCE,544
2022-12,HO,MILITARY,530
2022-12,HO,APPOINTMENT,525
2022-12,HO,POVERTY,508
2022-12,HO,CONSTITUTIONAL,497
2022-12,HO,AGRICULTURE,484
2022-12,HO,SCIENCE,477
2022-12,HO,SMUGGLING,430
2022-12,HO,RELIGION,428
2022-12,HO,TERROR,421
2022-12,HO,DRUG,395
2022-12,HO,URBAN,388
2022-12,HO,HUMAN,349
2022-12,HO,EXTREMISM,336
2022-12,HO,TRANSPARENCY,316
2022-12,HO,KIDNAP,302
2022-12,HO,INEQUALITY,295
2022-12,HO,IDEOLOGY,287
2022-12,HO,TOURISM,262
2022-12,HO,ETH,260
2022-12,HO,NEGOTIATIONS,244
2022-12,HO,WOUND,221
2022-12,HO,REBELLION,216
2022-12,HO,FOOD,213
2022-12,HO,INFO,198
2022-12,HO,RURAL,174
2022-12,HO,TORTURE,168
2022-12,HO,DISABILITY,161
2022-12,HO,RESIGNATION,161
2022-12,HO,DISPLACED,159
2022-12,HO,LGBT,157
2022-12,HO,SEIGE,147
2022-12,HO,WATER,144
2022-12,HO,GENDER,142
2022-12,HO,IMPEACHMENT,140
2022-12,HO,AID,134
2022-12,HO,RAPE,132
2022-12,HO,SANCTIONS,130
2022-12,HO,TAKE,130
2022-12,HO,UNEMPLOYMENT,123
2022-12,HO,SANITATION,121
2022-12,HO,CLOSURE,116
2022-12,HO,RATIFY,110
2022-12,HO,RECRUITMENT,109
2022-12,HO,FREESPEECH,103
2022-12,HO,SHORTAGE,102
2022-12,HO,SEIZE,100
2022-12,HO,SOVEREIGNTY,99
2022-12,HO,BLOCKADE,96
2022-12,HO,JUSTICE,94
2022-12,HO,ASSASSINATION,92
2022-12,HO,DISASTER,92
2022-12,HO,HARASSMENT,92
2022-12,HO,TRAFFIC,90
2022-12,HO,SCANDAL,78
2022-12,HO,PROPAGANDA,77
2022-12,HO,ACT,69
2022-12,HO,REBELS,68
2022-12,HO,RETIREMENT,63
2022-12,HO,EXILE,58
2022-12,HO,DRONES,58
2022-12,HO,STRIKE,57
2022-12,HO,LEGALIZE,53
2022-12,HO,CHECKPOINT,47
2022-12,HO,RELEASE,46
2022-12,HO,POWER,45
2022-12,HO,TECH,44
2022-12,HO,GRIEVANCES,43
2022-12,HO,DEATH,40
2022-12,HO,CYBER,39
2022-12,HO,CURFEW,38
2022-12,HO,RETALIATE,37
2022-12,HO,VIOLENT,37
2022-12,HO,CONFISCATION,36
2022-12,HO,FUELPRICES,35
2022-12,HO,LITERACY,34
2022-12,HO,HATE,32
2022-12,HO,CEASEFIRE,29
2022-12,HO,EMERG,28
2022-12,HO,PEACEKEEPING,28
2022-12,HO,SLUMS,26
2022-12,HO,TREASON,25
2022-12,HO,EVACUATION,24
2022-12,HO,VETO,23
2022-12,HO,BLACK,20
2022-12,HO,UNSAFE,20
2022-12,HO,INSURGENCY,20
2022-12,HO,RELATIONS,19
2022-12,HO,WMD,18
2022-12,HO,BULLYING,16
2022-12,HO,NEW,15
2022-12,HO,ROAD,14
2022-12,HO,PROPERTY,14
2022-12,HO,EXHUMATION,14
2022-12,HO,PIRACY,12
2022-12,HO,POPULATION,12
2022-12,HO,MIL,12
2022-12,HO,INFRASTRUCTURE,12
2022-12,HO,PRIVATIZATION,10
2022-12,HO,RAIL,10
2022-12,HO,VANDALIZE,8
2022-12,HO,DEFECTION,7
2022-12,HO,REL,7
2022-12,HO,SUICIDE,7
2022-12,HO,RETIREMENTS,6
2022-12,HO,AUSTERITY,6
2022-12,HO,AVIATION,6
2022-12,HO,WHISTLEBLOWER,5
2022-12,HO,JIHAD,5
2022-12,HO,SICKENED,4
2022-12,HO,MED,3
2022-12,HO,UNGOVERNED,3
2022-12,HO,CLAIM,3
2022-12,HO,CHARASMATIC,3
2022-12,HO,INCOME,2
2022-12,HO,FIREARM,2
2022-12,HO,CRM,1
2022-12,HO,LEG,1
2022-12,HO,GENTRIFICATION,1
2022-12,HO,INTERNET,1
2023-01,HO,TAX,6448
2023-01,HO,WB,5339
2023-01,HO,EPU,5007
2023-01,HO,CRISISLEX,4523
2023-01,HO,USPEC,3975
2023-01,HO,UNGP,3837
2023-01,HO,GENERAL,3728
2023-01,HO,SOC,3546
2023-01,HO,LEADER,3275
2023-01,HO,MANMADE,1874
2023-01,HO,EDUCATION,1771
2023-01,HO,AFFECT,1730
2023-01,HO,KILL,1673
2023-01,HO,MEDICAL,1543
2023-01,HO,MEDIA,1488
2023-01,HO,TRIAL,1340
2023-01,HO,BORDER,1329
2023-01,HO,ECON,1291
2023-01,HO,ARREST,1240
2023-01,HO,SECURITY,1164
2023-01,HO,ARMEDCONFLICT,1158
2023-01,HO,LEGISLATION,1115
2023-01,HO,IMMIGRATION,953
2023-01,HO,REFUGEES,848
2023-01,HO,CORRUPTION,816
2023-01,HO,ELECTION,757
2023-01,HO,MARITIME,748
2023-01,HO,SELF,744
2023-01,HO,ENV,737
2023-01,HO,DEMOCRACY,728
2023-01,HO,SLFID,697
2023-01,HO,HEALTH,671
2023-01,HO,ORGANIZED,669
2023-01,HO,CRIME,612
2023-01,HO,PROTEST,586
2023-01,HO,AGRICULTURE,576
2023-01,HO,APPOINTMENT,572
2023-01,HO,UNREST,555
2023-01,HO,MOVEMENT,550
2023-01,HO,DISCRIMINATION,525
2023-01,HO,DRUG,509
2023-01,HO,NATURAL,507
2023-01,HO,TERROR,480
2023-01,HO,CONSTITUTIONAL,477
2023-01,HO,ALLIANCE,472
2023-01,HO,DELAY,457
2023-01,HO,SCIENCE,450
2023-01,HO,EXTREMISM,449
2023-01,HO,POVERTY,394
2023-01,HO,IDEOLOGY,388
2023-01,HO,PERSECUTION,384
2023-01,HO,GOV,379
2023-01,HO,TOURISM,340
2023-01,HO,MILITARY,340
2023-01,HO,HUMAN,310
2023-01,HO,SMUGGLING,292
2023-01,HO,PUBLIC,289
2023-01,HO,TRANSPARENCY,287
2023-01,HO,POLITICAL,275
2023-01,HO,WOUND,261
2023-01,HO,BAN,248
2023-01,HO,ETH,246
2023-01,HO,DISABILITY,225
2023-01,HO,NEGOTIATIONS,206
2023-01,HO,LGBT,202
2023-01,HO,KIDNAP,195
2023-01,HO,RELIGION,192
2023-01,HO,SEIZE,175
2023-01,HO,URBAN,173
2023-01,HO,RURAL,171
2023-01,HO,GEN,171
2023-01,HO,RESIGNATION,164
2023-01,HO,RECRUITMENT,163
2023-01,HO,GENDER,162
2023-01,HO,REBELLION,161
2023-01,HO,SEIGE,158
2023-01,HO,RAPE,150
2023-01,HO,TAKE,147
2023-01,HO,WATER,144
2023-01,HO,STATE,139
2023-01,HO,SANCTIONS,133
2023-01,HO,FOOD,125
2023-01,HO,INEQUALITY,124
2023-01,HO,EVACUATION,120
2023-01,HO,BLOCKADE,119
2023-01,HO,SOVEREIGNTY,117
2023-01,HO,RATIFY,115
2023-01,HO,AID,107
2023-01,HO,TORTURE,106
2023-01,HO,SHORTAGE,104
2023-01,HO,UNEMPLOYMENT,100
2023-01,HO,JUSTICE,98
2023-01,HO,SURVEILLANCE,93
2023-01,HO,SCANDAL,89
2023-01,HO,CLOSURE,89
2023-01,HO,TRAFFIC,87
2023-01,HO,CEASEFIRE,84
2023-01,HO,DISPLACED,80
2023-01,HO,HARASSMENT,79
2023-01,HO,STRIKE,78
2023-01,HO,RETIREMENT,74
2023-01,HO,EXILE,71
2023-01,HO,RETALIATE,70
2023-01,HO,DISASTER,69
2023-01,HO,RELATIONS,64
2023-01,HO,VANDALIZE,58
2023-01,HO,CONFISCATION,57
2023-01,HO,SANITATION,57
2023-01,HO,VIOLENT,56
2023-01,HO,GRIEVANCES,50
2023-01,HO,ACT,49
2023-01,HO,VETO,49
2023-01,HO,LEGALIZE,49
2023-01,HO,INFO,48
2023-01,HO,DRONES,43
2023-01,HO,INFRASTRUCTURE,43
2023-01,HO,DEATH,42
2023-01,HO,REBELS,41
2023-01,HO,FREESPEECH,41
2023-01,HO,PROPERTY,37
2023-01,HO,RELEASE,36
2023-01,HO,INSURGENCY,33
2023-01,HO,ASSASSINATION,33
2023-01,HO,NEW,31
2023-01,HO,IMPEACHMENT,31
2023-01,HO,CHECKPOINT,30
2023-01,HO,CYBER,30
2023-01,HO,SLUMS,29
2023-01,HO,PROPAGANDA,27
2023-01,HO,WMD,25
2023-01,HO,PRIVATIZATION,24
2023-01,HO,LITERACY,23
2023-01,HO,BULLYING,23
2023-01,HO,FUELPRICES,21
2023-01,HO,TREASON,20
2023-01,HO,MIL,19
2023-01,HO,CURFEW,19
2023-01,HO,EXHUMATION,15
2023-01,HO,JIHAD,14
2023-01,HO,POWER,14
2023-01,HO,EMERG,12
2023-01,HO,ROAD,12
2023-01,HO,UNSAFE,12
2023-01,HO,CRM,12
2023-01,HO,WHISTLEBLOWER,11
2023-01,HO,RETIREMENTS,10
2023-01,HO,MED,9
2023-01,HO,POPULATION,9
2023-01,HO,REL,8
2023-01,HO,TECH,7
2023-01,HO,AUSTERITY,7
2023-01,HO,SUICIDE,6
2023-01,HO,PEACEKEEPING,6
2023-01,HO,HATE,5
2023-01,HO,SEPARATISTS,5
2023-01,HO,LEG,5
2023-01,HO,LANDMINE,4
2023-01,HO,PIRACY,4
2023-01,HO,SICKENED,4
2023-01,HO,DEFECTION,3
2023-01,HO,GENTRIFICATION,2
2023-01,HO,BLACK,2
2023-01,HO,CHARASMATIC,2
2023-01,HO,FIREARM,2
2023-01,HO,RAIL,2
2023-01,HO,INCOME,1
2023-01,HO,UNGOVERNED,1
2023-01,HO,AVIATION,1
2023-01,HO,CLAIM,1
2023-02,HO,TAX,5482
2023-02,HO,WB,4484
2023-02,HO,EPU,4084
2023-02,HO,CRISISLEX,3675
2023-02,HO,UNGP,3004
2023-02,HO,GENERAL,2995
2023-02,HO,USPEC,2882
2023-02,HO,SOC,2689
2023-02,HO,LEADER,2427
2023-02,HO,AFFECT,1549
2023-02,HO,EDUCATION,1369
2023-02,HO,MANMADE,1344
2023-02,HO,MEDIA,1280
2023-02,HO,ECON,1275
2023-02,HO,MEDICAL,1248
2023-02,HO,TRIAL,1211
2023-02,HO,KILL,1133
2023-02,HO,LEGISLATION,962
2023-02,HO,ARMEDCONFLICT,925
2023-02,HO,BORDER,802
2023-02,HO,SECURITY,786
2023-02,HO,IMMIGRATION,747
2023-02,HO,ARREST,742
2023-02,HO,CORRUPTION,657
2023-02,HO,SLFID,590
2023-02,HO,AGRICULTURE,579
2023-02,HO,HEALTH,550
2023-02,HO,REFUGEES,550
2023-02,HO,ELECTION,549
2023-02,HO,SELF,534
2023-02,HO,DEMOCRACY,526
2023-02,HO,ENV,522
2023-02,HO,NATURAL,511
2023-02,HO,CRIME,456
2023-02,HO,MOVEMENT,447
2023-02,HO,DRUG,446
2023-02,HO,ORGANIZED,432
2023-02,HO,SCIENCE,431
2023-02,HO,UNREST,429
2023-02,HO,HUMAN,377
2023-02,HO,PROTEST,365
2023-02,HO,BAN,344
2023-02,HO,DELAY,328
2023-02,HO,CONSTITUTIONAL,327
2023-02,HO,APPOINTMENT,324
2023-02,HO,MARITIME,323
2023-02,HO,SEIZE,306
2023-02,HO,POVERTY,282
2023-02,HO,DISCRIMINATION,278
2023-02,HO,IDEOLOGY,275
2023-02,HO,TERROR,275
2023-02,HO,SMUGGLING,269
2023-02,HO,KIDNAP,262
2023-02,HO,ALLIANCE,257
2023-02,HO,PUBLIC,223
2023-02,HO,POLITICAL,203
2023-02,HO,TOURISM,202
2023-02,HO,MILITARY,196
2023-02,HO,ACT,193
2023-02,HO,URBAN,193
2023-02,HO,GOV,192
2023-02,HO,TRANSPARENCY,186
2023-02,HO,NEGOTIATIONS,186
2023-02,HO,SANCTIONS,179
2023-02,HO,FOOD,179
2023-02,HO,WOUND,150
2023-02,HO,RELIGION,146
2023-02,HO,RURAL,146
2023-02,HO,EXTREMISM,143
2023-02,HO,PERSECUTION,134
2023-02,HO,SURVEILLANCE,123
2023-02,HO,REBELLION,120
2023-02,HO,ETH,120
2023-02,HO,STATE,112
2023-02,HO,SOVEREIGNTY,110
2023-02,HO,RAPE,109
2023-02,HO,RECRUITMENT,106
2023-02,HO,AID,105
2023-02,HO,GENDER,91
2023-02,HO,INEQUALITY,88
2023-02,HO,RATIFY,87
2023-02,HO,STRIKE,87
2023-02,HO,WATER,86
2023-02,HO,GEN,79
2023-02,HO,TRAFFIC,77
2023-02,HO,EXILE,74
2023-02,HO,JUSTICE,73
2023-02,HO,SEIGE,71
2023-02,HO,RESIGNATION,66
2023-02,HO,UNEMPLOYMENT,64
2023-02,HO,DISABILITY,63
2023-02,HO,TAKE,62
2023-02,HO,HARASSMENT,60
2023-02,HO,CLOSURE,59
2023-02,HO,BLOCKADE,59
2023-02,HO,CONFISCATION,58
2023-02,HO,SHORTAGE,58
2023-02,HO,DISASTER,54
2023-02,HO,CEASEFIRE,50
2023-02,HO,DEATH,50
2023-02,HO,INFO,46
2023-02,HO,DISPLACED,45
2023-02,HO,RETIREMENT,45
2023-02,HO,TREASON,40
2023-02,HO,LITERACY,37
2023-02,HO,REBELS,36
2023-02,HO,TORTURE,35
2023-02,HO,EVACUATION,35
2023-02,HO,SCANDAL,34
2023-02,HO,LGBT,31
2023-02,HO,CYBER,31
2023-02,HO,ASSASSINATION,31
2023-02,HO,RETALIATE,29
2023-02,HO,SANITATION,27
2023-02,HO,PROPERTY,25
2023-02,HO,FREESPEECH,23
2023-02,HO,IMPEACHMENT,22
2023-02,HO,MIL,22
2023-02,HO,RELEASE,22
2023-02,HO,NEW,22
2023-02,HO,INFRASTRUCTURE,21
